"id","title","year","language","authors"
"wu.89106592587","Nicolasito : vida del hombre de las siete madres /","1981","spa","Pérez Zelaschi, Adolfo L."
"mdp.39015014570603","Memorias de un hombre de bien","1968","spa","Orgambide, Pedro G."
"mdp.39015011510271","Diario de la guerra del cerdo /","1969","spa","Bioy Casares, Adolfo."
"txu.059173024504273","La esfinge del sendero ...","1916","spa","Cardona, Jenaro, 1863-"
"mdp.39015050990533","El placer desbocado /","1988","spa","Schóo, Ernesto."
"txu.059173027902068","El Chiquillo : (El loro adivino) /","1984","spa","Draghi Lucero, Juan."
"uc1.$b457502","El amor brujo : novela /","1950","spa","Arlt, Roberto, 1900-1942."
"txu.059173023788936","Nueva York, Nueva York.","1967","spa","Vanasco, Alberto."
"txu.059173024465808","Dulce raíz dormida.","1962","spa","Guerrico, Silvia."
"txu.059173026562204","Daimón /","1981","spa","Posse, Abel."
"txu.059173027992457","El rey de la torre /","1988","spa","Barnes, Gabriel, 1950-"
"wu.89089961932","Los siete locos /","1980","eng","Arlt, Roberto, 1900-1942."
"txu.059173024463631","La hora futura : novela.","1959","spa","Lara Cas, Amalia M."
"uc1.b3782978","Un profundo vacío en el pie izquierdo : novela /","1984","spa","Jeanmaire, Federico."
"txu.059173000904845","Fuerza de mujer /","1993","spa","Abarca, Alfredo E. (Alfredo Ernesto)"
"mdp.39015028331406","El angel de la sombra (novela)","1926","spa","Lugones, Leopoldo, 1874-1938."
"txu.059173023776948","Despúes de quince años; novela.","1956","spa","Bielecka, Eleonora."
"uc1.$b771639","Las puertas del verano; novela.","1956","spa","Cuzzani, Agustín, 1924-1987."
"txu.059173024531877","El inspector Verano; novela.","1958","spa","Leoz, Anselmo."
"uc1.32106012128168","El vuelo del tigre /","1985","spa","Moyano, Daniel."
"mdp.39015011224956","Balada de un sargento /","1985","spa","Moreyra, Federico."
"txu.059173026575512","Buenos augurios /","1986","spa","Scotti, María Angélica."
"mdp.39015014570611","Pura memoria /","1985","spa","Orgambide, Pedro G."
"txu.059173026572004","La mujer de piedra : la leyenda de Esteco /","1978","spa","Figueroa, Fernando R."
"txu.059173018678236","Los gauchos a pie (novela)","1938","spa","Leumann, Carlos Alberto, 1887-"
"uc1.$b159379","Telémaco.","1973","spa","Sarmiento, César Guillermo"
"txu.059173023794371","Paquetá, la isla de los amores, [novela]","1960","spa","Liberal Villar, José R."
"umn.31951p00342428m","Caterva-- /","1992","spa","Filloy, Juan."
"txu.059173024553665","Las cenizas de Dios. [Novela]","1955","spa","Rosenthal, Mauricio."
"txu.059173023798736","La mujer errante, y otros cuentos.","1966","spa","Anchorena de Acevedo, Inés."
"txu.059173023776960","El perro en el robot; fábula.","1967","spa","Boado, Osvaido."
"txu.059173024390979","La chilena; novela.","1962","spa","Noel, Martín Alberto."
"uc1.b3782988","El orgullo y la vergüenza : relato /","1983","spa","Laddaga, Reinaldo José."
"txu.059173023796548","Selva domada.","1948","spa","Morón, Abelardo."
"uc1.b3782984","Gracias a Pavón /","1984","spa","Larriqueta, Daniel E."
"mdp.39015054387702","Góndolas /","1986","spa","Báñez, José Gabriel, 1951-"
"txu.059172131432477","Los chacales del arroyo : novela /","1993","spa","Gómez, Carlos María, 1938-"
"txu.059173023777805","El miedo inmortal y otros cuentos.","1968","spa","Calvetti, Jorge."
"uc1.b3782986","Arrabal /","1982","spa","Leonardo, Sergio."
"txu.059173024587485","Lo bueno y lo malo; novela.","1960","spa","Rivas, Héctor."
"uc1.b3695161","En breve carcel","","spa","Molloy, Sylvia, 1938-"
"inu.30000117468458","Flores robadas en los jardines de Quilmes /","1980","spa","Ass̕, Jorge."
"txu.059173026574677","El último virrey /","1987","spa","Salduna, Horacio."
"txu.059173026738162","Mi amigo Cochico /","1976","spa","Martín, Susana."
"txu.059173026735062","La guerrilla del cuarto mundo /","1983","spa","Grimani, Santiago."
"txu.059173026715054","Las estaciones de Antonio.","1973","spa","Yánover, Héctor."
"txu.059173023796581","El viraje : relato /","1969","spa","Mosquera, Marta."
"mdp.39015019230740","El retrato y la imagen [novela]","1950","spa","Canto, Estela."
"txu.059173026739427","La victoria : [relato] /","1974","spa","Loubet, Jorgelina."
"txu.059173024509539","El crimen legal.","1914","spa","Barreda, Rafael."
"mdp.39015065717244","La misión; novela.","1966","spa","Blanco Amor, José."
"txu.059173027934075","Ulises y su descendiente /","1980","spa","Lastra, Bonifacio."
"txu.059173023798769","El trigo divino, novela.","1965","spa","Amieva, Fernando."
"uc1.b4934781","Minotauroamor; [novela]","1970","spa","Arias, Abelardo"
"txu.059173024447125","Ceremonia secreta ;","1968","spa","Denevi, Marco, 1922-"
"txu.059173027992479","Todo estaba sucio; novela.","1963","spa","Barón Biza, Raúl."
"txu.059173026589754","Alamos talados /","1975","spa","Arias, Abelardo."
"txu.059172101588772","No velas a tus muertos /","1986","spa","Caparrós, Martín, 1957-"
"txu.059173026568801","Cayó sobre su rostro /","1975","spa","Viñas, David."
"uc1.b3782996","La vida entera /","1981","spa","Martini, Juan Carlos, 1944-; Cortázar, Julio"
"uc1.32106014515495","Sólo angeles /","1974","spa","Medina, Enrique, 1937-"
"txu.059173023952665","Manco Cápac, el profeta del sol; novela histórica","1965","eng","Riéffolo Bessone, José Fausto, 1913-"
"uc1.$b149156","La cabeza de la víbora; cuatro historias para el amor.","1971","spa","Masciángioli, Jorge, 1929-"
"txu.059173026575578","El tren /","1979","spa","Schnitman, Sara."
"txu.059173028006686","La patria equivocada /","1991","spa","Sáenz, Dalmiro."
"txu.059173024388693","El comedor de diario; novela.","1963","spa","Bosco, María Angélica."
