"id","title","year","language","authors"
"txu.059173024395509","Sentirás tu sangre, novela.","1958","spa","Mancera Galletti, Angel."
"txu.059173023955540","Tierra talada, novela.","1937","spa","Pérez Guevara, Ada."
"uc1.$b718984","Alma criolla : novela chica /","1909","spa","Jiménez Arráiz, Francisco, 1870-1927."
"txu.059173023952031","Por una mancha de rouge. [Novela.","1956","spa","Silva de Reyes, Clara."
"uc1.$b721116","Los piratas de la Sabana.","1905","spa","Peraza, Celestino, 1850-1930."
"txu.059173023795217","Semillero de pastores.","1963","spa","Márquez Cairós, Fernando."
"uc1.$b144451","De relieve","1909","spa","Perez Hernandez, Heriberto"
"uc1.$b160363","Este mundo desolado.","1954","spa","Padrón, Julián, 1910-1954."
"mdp.39015065466560","El motor supremo; novela.","1957","spa","Berti, José, 1891-"
"hvd.32044004490926","Lucas Guevara.","1914","und","Díaz Guerra, Alirio, 1862-"
"txu.059173024412890","Anaida /","1958","spa","Yepes, José Ramón, 1822-1881."
"txu.059173024193300","No es tiempo para rosas rojas : novela /","1975","spa","Madrid, Antonieta."
"txu.059173026904691","Moletú-Volevá; la novela de la locura dolarista.","1966","spa","Castañón, José Manuel."
"txu.059173023776970","En bongo hacia San Fernando, novela.","1956","spa","Blanco Peñalver, P. L."
"txu.059173024193082","La noche de la derrota /","1975","spa","Lima, Héctor de, 1939-"
"pst.000005127290","El mestizo blanco novela /","1948","spa","García A., Guillermo S."
"txu.059173024508445","Hacia el oeste core el Antabare, relatos de las selvas de Guayana.","1945","spa","Berti, José, b. 1891."
"mdp.39015013272276","La Isla de Róbinson /","1982","spa","Uslar Pietri, Arturo, 1906-2001."
"txu.059173025123220","Textos de un texto con Teresas /","1975","spa","Trejo, Oswaldo."
"uc1.b3612641","Ana Isabel : una niña decente /","1979","spa","Palacios, Antonia."
"txu.059173023777260","Guachimanes = Watchmen : doce aguafuertes para ilustrar la novela del petroleo /","1954","spa","Bracho Montiel, G."
"txu.059173023793197","Alacranes; [novela]","1968","spa","Izaguirre, Rodolfo."
"nc01.ark:/13960/t2x36jv6r","Después de Ayacucho ...","1920","spa","Núñez, Enrique Bernardo, 1895-1964."
"txu.059173000076528","Blanca de Torrestella,","1901","spa","Calcaño, Julio, 1840-1918."
"nc01.ark:/13960/t8tb38w2z","Partidos en facha (memorias de un vividor)","1913","spa","Tosta García, Francisco, 1852-1921."
"mdp.39015027213381","Largo; novela.","1968","spa","Balza, José."
"uiug.30112060805444","El amor de una nin  a; novela original.","1852","spa","Garci a de Quevedo, Jose Heriberto, 1819-1871."
"txu.059173024191214","Orión en el meridiano /","1975","spa","Estrada Aznar, Pascual."
"uiug.30112065563204","Lucila,","1897","spa","Valle, Rafael del, 1846-1917."
"uc1.$b730869","El Cóndor, novela (costumbres antiguas) /","1925","spa","Dominici, Pedro César, 1875-"
"txu.059173024547491","Fronteras.","1943","spa","Oropesa, Juan."
"pst.000006938253","También los hombres son ciudades : [novela] /","1972","spa","Trejo, Oswaldo."
"txu.059173024309369","D : ejercicio narrativo /","1980","spa","Balza, José."
"txu.059173024190244","La agonía del Macho Luna : novela /","1975","spa","Casanova, Eduardo, 1939-"
"nc01.ark:/13960/t77s9g88g","Lugareña /","1908","spa","Parra, Pedro María."
"mdp.39015027197089","La invención del fuego /","1975","spa","Graterol B., Norbith."
"txu.059173024553360","""Güesped...."" Novela.","1946","spa","Salazar Domínguez, José, 1902-"
